station,date,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,resultspeed,avgspeed,year,mth,weekofyear,darkhours,humidity,tavg_7,depart_7,dewpoint_7,wetbulb_7,heat_7,cool_7,preciptotal_7,resultspeed_7,avgspeed_7,humidity_7,darkhours_7,tavg_10,depart_10,dewpoint_10,wetbulb_10,heat_10,cool_10,preciptotal_10,resultspeed_10,avgspeed_10,humidity_10,darkhours_10
2,2013-07-05,75.0,21.5,60,66.0,0.0,10.0,0.0,5.1,5.9,2013,7,27,8.92,58.33333333333333,69.85714285714286,8.428571428571429,59.142857142857146,63.285714285714285,0.0,4.857142857142857,0.012857142857142656,5.028571428571434,6.471428571428618,70.23809523809537,8.909999999999991,68.8,6.05,56.7,61.6,0.1,3.9,0.008999999999999592,7.26,8.239999999999991,66.3888888888889,8.903999999999751
1,2013-07-06,74.0,2.0,65,68.0,0.0,9.0,0.0,4.1,4.5,2013,7,27,8.93,75.0,71.14285714285714,7.071428571428571,60.857142857142854,64.71428571428571,0.0,6.142857142857143,0.012857142857142656,3.9000000000000057,5.357142857142904,71.42857142857157,8.915714285714275,69.5,6.75,58.1,62.6,0.1,4.6,0.008999999999999592,6.409999999999999,7.459999999999992,68.33333333333334,8.907999999999753
2,2013-07-06,77.0,23.5,63,68.0,0.0,12.0,0.0,5.4,5.9,2013,7,27,8.93,61.111111111111114,72.71428571428571,11.285714285714286,61.285714285714285,65.57142857142857,0.0,7.714285714285714,0.009999999999999799,4.357142857142863,5.44285714285719,68.2539682539684,8.91999999999999,70.4,7.65,59.4,63.6,0.1,5.5,0.008999999999999592,5.57,6.689999999999993,69.44444444444446,8.911999999999752
1,2013-07-07,79.0,7.0,67,71.0,0.0,14.0,0.0,6.6,6.8,2013,7,27,8.93,66.66666666666667,74.28571428571429,10.214285714285714,62.285714285714285,66.85714285714286,0.0,9.285714285714286,0.0,5.228571428571434,5.81428571428576,66.66666666666681,8.924285714285704,71.9,9.15,60.9,65.0,0.0,6.9,0.008999999999999592,5.130000000000001,6.249999999999993,69.44444444444446,8.915999999999752
2,2013-07-07,80.0,26.5,66,71.0,0.0,15.0,0.0,8.0,8.2,2013,7,27,8.93,61.1111111111111,75.71428571428571,14.285714285714286,63.0,67.85714285714286,0.0,10.714285714285714,0.0,5.742857142857148,6.257142857142902,64.68253968253984,8.925714285714275,73.4,10.65,62.2,66.3,0.0,8.4,0.008999999999999592,4.73,5.839999999999994,68.8888888888889,8.91999999999975
1,2013-07-08,78.0,5.0,71,74.0,0.0,13.0,0.5,7.8,8.4,2013,7,28,8.95,80.55555555555556,76.57142857142857,12.357142857142858,64.71428571428571,69.14285714285714,0.0,11.571428571428571,0.07142857142857122,5.814285714285719,6.357142857142902,67.0634920634922,8.929999999999989,74.6,11.75,63.3,67.5,0.0,9.6,0.056999999999999586,5.29,6.149999999999994,68.61111111111111,8.92499999999975
2,2013-07-08,79.0,25.5,70,72.0,0.0,14.0,0.84,10.0,10.5,2013,7,28,8.95,75.00000000000001,77.42857142857143,15.857142857142858,66.0,70.0,0.0,12.428571428571429,0.19142857142857123,6.71428571428572,7.171428571428616,68.2539682539684,8.934285714285704,75.7,12.85,64.3,68.5,0.0,10.7,0.13399999999999956,6.24,6.779999999999994,68.33333333333334,8.92999999999975
1,2013-07-09,79.0,6.0,74,75.0,0.0,14.0,0.0,6.9,7.3,2013,7,28,8.96,86.11111111111111,78.0,13.642857142857142,68.0,71.28571428571429,0.0,13.0,0.19142857142857123,6.971428571428576,7.371428571428616,72.22222222222237,8.939999999999987,76.6,13.65,65.6,69.6,0.0,11.6,0.13399999999999956,6.489999999999999,6.999999999999995,69.44444444444446,8.933999999999749
2,2013-07-09,80.0,26.5,72,75.0,0.0,15.0,0.01,8.9,9.3,2013,7,28,8.96,77.77777777777777,78.85714285714286,17.142857142857142,69.0,72.28571428571429,0.0,13.857142857142858,0.19285714285714264,7.657142857142861,8.057142857142903,72.61904761904778,8.944285714285702,77.4,14.45,66.9,70.6,0.0,12.4,0.13499999999999956,6.65,7.159999999999994,70.83333333333334,8.937999999999748
1,2013-07-10,76.0,3.0,65,70.0,0.0,11.0,0.0,6.0,8.3,2013,7,28,8.96,69.44444444444444,78.71428571428571,14.214285714285714,69.28571428571429,72.57142857142857,0.0,13.714285714285714,0.19285714285714264,7.742857142857147,8.400000000000045,73.80952380952397,8.948571428571416,77.7,14.65,67.3,71.0,0.0,12.7,0.13499999999999956,6.88,7.509999999999994,71.11111111111113,8.941999999999748
2,2013-07-10,77.0,23.5,65,69.0,0.0,12.0,0.0,3.7,8.0,2013,7,28,8.96,66.66666666666666,78.42857142857143,16.571428571428573,69.0,72.28571428571429,0.0,13.428571428571429,0.19285714285714264,7.328571428571434,8.571428571428617,73.80952380952397,8.95285714285713,77.9,14.85,67.8,71.3,0.0,12.9,0.13499999999999956,6.74,7.7199999999999935,71.94444444444446,8.945999999999746
1,2013-07-11,73.0,0.0,54,62.0,0.0,8.0,0.0,6.5,7.4,2013,7,28,8.98,47.22222222222222,77.42857142857143,12.785714285714286,67.28571428571429,71.0,0.0,12.428571428571429,0.19285714285714264,7.114285714285719,8.457142857142903,71.82539682539698,8.959999999999987,77.8,14.65,66.7,70.7,0.0,12.8,0.13499999999999956,6.980000000000001,8.009999999999994,69.16666666666667,8.950999999999746
2,2013-07-11,72.0,18.5,52,61.0,0.0,7.0,0.0,6.3,7.5,2013,7,28,8.98,44.44444444444444,76.57142857142857,14.714285714285714,64.57142857142857,69.14285714285714,0.0,11.571428571428571,0.12142857142857122,6.900000000000005,8.328571428571475,66.66666666666683,8.9642857142857,77.3,14.15,65.6,70.0,0.0,12.3,0.13499999999999956,7.07,8.169999999999993,67.50000000000001,8.955999999999747
1,2013-07-12,71.0,-2.0,53,61.0,0.0,6.0,0.0,4.0,4.8,2013,7,28,8.99,49.999999999999986,75.42857142857143,10.785714285714286,62.142857142857146,67.57142857142857,0.0,10.428571428571429,0.0014285714285712237,6.042857142857147,7.514285714285761,63.09523809523825,8.969999999999985,76.5,13.25,64.2,69.0,0.0,11.5,0.13499999999999956,6.8100000000000005,7.9699999999999935,65.83333333333334,8.961999999999748
2,2013-07-12,71.0,17.5,54,62.0,0.0,6.0,0.0,4.1,5.4,2013,7,28,8.99,52.777777777777764,74.28571428571429,12.428571428571429,59.285714285714285,65.71428571428571,0.0,9.285714285714286,0.0014285714285712237,5.642857142857148,7.24285714285719,58.333333333333485,8.974285714285697,75.6,12.35,63.0,68.1,0.0,10.6,0.13499999999999956,6.42,7.689999999999993,65.00000000000001,8.967999999999748
1,2013-07-13,73.0,0.0,59,65.0,0.0,8.0,0.0,6.8,7.5,2013,7,28,9.01,61.111111111111114,73.28571428571429,8.642857142857142,57.42857142857143,64.28571428571429,0.0,8.285714285714286,0.0,5.342857142857148,6.985714285714333,55.9523809523811,8.981428571428555,75.1,11.85,61.8,67.2,0.0,10.1,0.08499999999999956,6.32,7.5999999999999925,63.055555555555564,8.973999999999748
2,2013-07-13,75.0,21.5,58,65.0,0.0,10.0,0.0,6.4,7.1,2013,7,28,9.01,52.777777777777786,73.14285714285714,11.285714285714286,56.42857142857143,63.57142857142857,0.0,8.142857142857142,0.0,5.400000000000005,6.814285714285761,53.57142857142872,8.988571428571412,74.7,11.45,60.6,66.5,0.0,9.7,0.0009999999999995679,5.960000000000001,7.259999999999993,60.83333333333335,8.979999999999748
1,2013-07-14,80.0,7.0,66,71.0,0.0,15.0,0.0,6.7,7.6,2013,7,28,9.01,61.1111111111111,73.57142857142857,8.928571428571429,56.57142857142857,63.857142857142854,0.0,8.571428571428571,0.0,5.828571428571434,6.757142857142904,52.77777777777793,8.995714285714268,74.8,11.55,59.8,66.1,0.0,9.8,0.0009999999999995679,5.940000000000001,7.289999999999992,58.33333333333335,8.984999999999749
2,2013-07-14,81.0,27.5,66,70.0,0.0,16.0,0.0,8.2,8.5,2013,7,28,9.01,58.33333333333333,74.71428571428571,12.857142857142858,58.285714285714285,65.0,0.0,9.714285714285714,0.0,6.071428571428576,6.914285714285762,54.36507936507951,8.999999999999982,74.9,11.65,59.2,65.6,0.0,9.9,0.0,5.870000000000001,7.209999999999992,56.388888888888914,8.98999999999975
1,2013-07-15,80.0,6.0,71,74.0,0.0,15.0,0.09,4.3,5.1,2013,7,29,9.03,75.0,75.85714285714286,11.071428571428571,61.0,66.85714285714286,0.0,10.857142857142858,0.012857142857142652,5.78571428571429,6.571428571428619,58.73015873015887,9.007142857142838,75.3,11.95,59.8,66.0,0.0,10.3,0.008999999999999567,5.700000000000001,6.889999999999992,56.94444444444447,8.99699999999975
2,2013-07-15,83.0,29.5,71,74.0,0.0,18.0,0.02,5.0,6.2,2013,7,29,9.03,66.66666666666669,77.57142857142857,15.571428571428571,63.57142857142857,68.71428571428571,0.0,12.571428571428571,0.01571428571428551,5.928571428571432,6.77142857142862,61.111111111111256,9.012857142857124,75.9,12.55,60.4,66.5,0.0,10.9,0.01099999999999957,5.83,6.709999999999992,56.94444444444447,9.003999999999749
1,2013-07-16,83.0,9.0,72,75.0,0.0,18.0,0.0,6.4,6.8,2013,7,29,9.05,69.44444444444446,79.28571428571429,14.357142857142858,66.14285714285714,70.57142857142857,0.0,14.285714285714286,0.01571428571428551,6.257142857142861,6.9714285714286195,63.49206349206364,9.021428571428553,76.9,13.45,62.2,67.8,0.0,11.9,0.01099999999999957,5.82,6.6499999999999915,59.1666666666667,9.010999999999749
2,2013-07-16,85.0,31.5,70,75.0,0.0,20.0,0.01,6.8,7.3,2013,7,29,9.05,58.33333333333333,81.0,18.857142857142858,67.71428571428571,72.0,0.0,16.0,0.01714285714285694,6.257142857142861,6.942857142857191,63.09523809523824,9.02714285714284,78.2,14.75,64.0,69.2,0.0,13.2,0.011999999999999568,5.87,6.629999999999991,60.555555555555586,9.017999999999748
1,2013-07-17,85.0,11.0,72,76.0,0.0,20.0,0.0,6.7,6.9,2013,7,29,9.06,63.888888888888886,82.42857142857143,17.357142857142858,69.71428571428571,73.57142857142857,0.0,17.428571428571427,0.01714285714285694,6.300000000000004,6.914285714285762,64.68253968253983,9.034285714285696,79.6,16.05,65.9,70.7,0.0,14.6,0.011999999999999568,6.140000000000001,6.839999999999992,61.94444444444448,9.024999999999748
2,2013-07-17,86.0,32.5,70,75.0,0.0,21.0,0.0,6.2,7.1,2013,7,29,9.06,55.55555555555556,83.28571428571429,21.0,70.28571428571429,74.14285714285714,0.0,18.285714285714285,0.01714285714285694,6.228571428571433,6.8428571428571905,63.888888888889035,9.041428571428552,81.1,17.55,67.5,72.0,0.0,16.1,0.011999999999999568,6.3500000000000005,7.009999999999991,62.222222222222264,9.03199999999975
1,2013-07-18,86.0,12.0,72,76.0,0.0,21.0,0.0,7.2,8.1,2013,7,29,9.08,61.111111111111114,84.0,18.785714285714285,71.14285714285714,75.0,0.0,19.0,0.01714285714285694,6.085714285714291,6.7857142857143335,64.28571428571443,9.051428571428554,82.4,18.75,68.8,73.1,0.0,17.4,0.011999999999999568,6.390000000000001,7.0699999999999905,62.222222222222264,9.03899999999975
2,2013-07-18,88.0,34.5,71,76.0,0.0,23.0,0.0,8.8,9.4,2013,7,29,9.08,52.7777777777778,85.14285714285714,22.857142857142858,71.14285714285714,75.28571428571429,0.0,20.142857142857142,0.004285714285714081,6.728571428571434,7.400000000000047,61.11111111111126,9.058571428571412,83.7,20.05,70.1,74.2,0.0,18.7,0.011999999999999568,6.63,7.299999999999992,62.222222222222264,9.045999999999747
1,2013-07-19,84.0,10.0,70,75.0,0.0,19.0,0.58,13.3,14.0,2013,7,29,9.1,61.1111111111111,85.28571428571429,20.071428571428573,71.0,75.42857142857143,0.0,20.285714285714285,0.08428571428571408,7.914285714285719,8.51428571428576,60.317460317460466,9.068571428571412,84.1,20.35,70.5,74.6,0.0,19.1,0.06999999999999956,7.289999999999999,7.939999999999992,62.222222222222264,9.054999999999747
2,2013-07-19,86.0,32.5,69,75.0,0.0,21.0,0.0,13.4,13.9,2013,7,29,9.1,52.777777777777786,85.71428571428571,23.428571428571427,70.57142857142857,75.42857142857143,0.0,20.714285714285715,0.08428571428571408,8.91428571428572,9.528571428571476,57.93650793650808,9.075714285714268,84.6,20.85,70.8,75.1,0.0,19.6,0.06999999999999956,7.81,8.479999999999993,61.66666666666671,9.063999999999746
1,2013-07-20,80.0,6.0,64,69.0,0.0,15.0,0.06,4.8,7.5,2013,7,29,9.1,55.55555555555554,85.0,19.785714285714285,69.71428571428571,74.57142857142857,0.0,20.0,0.09142857142857122,8.628571428571435,9.557142857142905,57.53968253968269,9.082857142857124,84.6,20.85,70.1,74.6,0.0,19.6,0.06699999999999956,7.859999999999999,8.719999999999994,59.722222222222264,9.070999999999746
2,2013-07-20,80.0,26.5,63,69.0,0.0,15.0,0.01,3.8,7.2,2013,7,29,9.1,52.77777777777777,84.28571428571429,22.0,68.42857142857143,73.57142857142857,0.0,19.285714285714285,0.09285714285714265,8.21428571428572,9.600000000000048,55.95238095238109,9.08857142857141,84.3,20.55,69.3,74.1,0.0,19.3,0.06599999999999956,7.739999999999999,8.819999999999993,58.33333333333337,9.077999999999744
1,2013-07-21,78.0,4.0,65,69.0,0.0,13.0,0.01,2.8,6.7,2013,7,29,9.12,63.88888888888887,83.14285714285714,17.928571428571427,67.71428571428571,72.71428571428571,0.0,18.142857142857142,0.09428571428571408,7.728571428571434,9.54285714285719,57.14285714285728,9.097142857142838,83.8,20.05,68.6,73.5,0.0,18.8,0.06699999999999956,7.379999999999998,8.809999999999993,57.777777777777814,9.084999999999745
2,2013-07-21,81.0,27.5,63,69.0,0.0,16.0,0.0,2.9,7.9,2013,7,29,9.12,50.0,82.42857142857143,20.142857142857142,66.42857142857143,71.71428571428571,0.0,17.428571428571427,0.09428571428571408,7.114285714285719,9.514285714285764,55.55555555555569,9.102857142857124,83.4,19.65,67.9,72.9,0.0,18.4,0.06599999999999956,6.989999999999999,8.869999999999994,56.94444444444448,9.091999999999747
1,2013-07-22,79.0,5.0,66,71.0,0.0,14.0,0.0,4.9,7.4,2013,7,30,9.14,63.8888888888889,81.14285714285714,15.928571428571429,65.71428571428571,71.0,0.0,16.142857142857142,0.09428571428571408,6.557142857142862,9.22857142857148,57.142857142857274,9.111428571428553,82.8,19.05,67.3,72.4,0.0,17.8,0.06599999999999956,6.81,8.919999999999995,56.94444444444448,9.099999999999746
2,2013-07-22,81.0,27.5,64,70.0,0.0,16.0,0.0,5.2,7.4,2013,7,30,9.14,52.77777777777777,80.71428571428571,18.428571428571427,64.85714285714286,70.28571428571429,0.0,15.714285714285714,0.011428571428571233,5.400000000000006,8.285714285714336,55.952380952381084,9.11714285714284,82.3,18.55,66.7,71.9,0.0,17.3,0.06599999999999956,6.709999999999999,8.949999999999996,56.66666666666671,9.107999999999745
1,2013-07-23,71.0,-3.0,60,64.0,0.0,6.0,0.03,8.8,11.0,2013,7,30,9.16,69.44444444444443,78.57142857142857,13.357142857142858,63.57142857142857,68.71428571428571,0.0,13.571428571428571,0.015714285714285518,4.742857142857148,7.8714285714286225,58.333333333333464,9.125714285714269,80.8,17.05,65.5,70.7,0.0,15.8,0.06899999999999956,6.869999999999999,9.239999999999997,57.50000000000004,9.115999999999746
2,2013-07-23,73.0,19.5,58,64.0,0.0,8.0,0.0,7.3,11.4,2013,7,30,9.16,58.33333333333334,77.57142857142857,15.285714285714286,62.714285714285715,68.0,0.0,12.571428571428571,0.007142857142856947,5.100000000000006,8.428571428571479,58.730158730158855,9.134285714285697,79.3,15.55,64.2,69.5,0.0,14.3,0.06899999999999956,6.719999999999999,9.439999999999996,58.0555555555556,9.123999999999745
1,2013-07-24,66.0,-8.0,51,58.0,0.0,1.0,0.0,7.8,8.1,2013,7,30,9.18,58.333333333333336,75.57142857142857,10.357142857142858,61.0,66.42857142857143,0.0,10.571428571428571,0.005714285714285518,5.671428571428577,8.557142857142907,59.523809523809646,9.145714285714268,77.5,13.75,62.3,67.8,0.0,12.5,0.010999999999999566,6.169999999999999,8.849999999999996,57.77777777777783,9.131999999999746
2,2013-07-24,68.0,14.5,48,57.0,0.0,3.0,0.0,10.1,10.5,2013,7,30,9.18,44.44444444444444,74.14285714285714,11.857142857142858,58.57142857142857,64.71428571428571,0.0,9.142857142857142,0.004285714285714089,6.714285714285721,9.10000000000005,56.746031746031875,9.154285714285695,75.7,11.95,60.2,66.0,0.0,10.7,0.010999999999999566,5.839999999999998,8.509999999999994,56.94444444444449,9.139999999999748
1,2013-07-25,69.0,-5.0,54,61.0,0.0,4.0,0.0,4.1,5.1,2013,7,30,9.2,58.33333333333332,72.42857142857143,7.214285714285714,57.285714285714285,63.57142857142857,0.0,7.428571428571429,0.004285714285714089,6.885714285714292,8.700000000000049,57.936507936508065,9.165714285714268,74.6,10.85,59.2,65.2,0.0,9.6,0.0049999999999995656,5.769999999999999,8.269999999999994,57.22222222222227,9.149999999999748
2,2013-07-25,70.0,16.5,52,60.0,0.0,5.0,0.0,2.7,3.9,2013,7,30,9.2,50.0,71.14285714285714,8.857142857142858,55.285714285714285,62.0,0.0,6.142857142857143,0.004285714285714089,6.571428571428578,8.200000000000049,55.95238095238108,9.174285714285697,73.6,9.85,58.1,64.3,0.0,8.6,0.0039999999999995655,5.659999999999999,7.939999999999995,56.9444444444445,9.15999999999975
1,2013-07-26,66.0,-8.0,61,63.0,0.0,1.0,0.39,7.6,8.5,2013,7,30,9.21,86.11111111111111,69.0,3.7857142857142856,54.857142857142854,61.0,0.0,4.0,0.05999999999999981,6.914285714285721,8.357142857142907,60.714285714285836,9.184285714285695,72.4,8.65,57.7,63.7,0.0,7.4,0.041999999999999565,6.139999999999999,8.119999999999994,59.16666666666672,9.16899999999975
2,2013-07-26,70.0,16.5,58,62.0,0.0,5.0,0.01,9.3,10.2,2013,7,30,9.21,66.66666666666667,68.85714285714286,6.571428571428571,54.57142857142857,60.714285714285715,0.0,3.857142857142857,0.057142857142856954,6.985714285714293,8.242857142857192,60.31746031746044,9.19142857142855,71.3,7.55,57.2,63.0,0.0,6.3,0.042999999999999566,6.7799999999999985,8.349999999999994,60.833333333333385,9.17799999999975
1,2013-07-27,60.0,-14.0,51,56.0,5.0,0.0,0.0,9.0,10.6,2013,7,30,9.23,75.0,67.0,1.7857142857142858,53.57142857142857,59.57142857142857,0.7142857142857143,2.7142857142857144,0.057142857142856954,7.228571428571436,8.128571428571478,62.69841269841282,9.201428571428552,69.4,5.65,55.7,61.5,0.5,4.9,0.042999999999999566,7.189999999999998,8.669999999999993,61.94444444444449,9.18699999999975
2,2013-07-27,63.0,9.5,49,55.0,2.0,0.0,0.0,10.3,11.3,2013,7,30,9.23,61.11111111111111,66.57142857142857,4.285714285714286,53.285714285714285,59.142857142857146,1.0,2.5714285714285716,0.057142857142856954,7.585714285714293,8.585714285714335,63.09523809523821,9.208571428571409,67.6,3.85,54.2,60.0,0.7,3.3,0.042999999999999566,7.6999999999999975,9.059999999999992,62.77777777777783,9.195999999999751
1,2013-07-28,62.0,-12.0,50,55.0,3.0,0.0,0.0,8.7,9.1,2013,7,30,9.25,66.66666666666666,65.71428571428571,0.5,53.57142857142857,58.857142857142854,1.4285714285714286,2.142857142857143,0.057142857142856954,7.385714285714293,8.385714285714334,66.2698412698414,9.218571428571408,66.7,2.95,53.2,59.1,1.0,2.7,0.03999999999999957,7.689999999999998,8.869999999999992,62.50000000000004,9.204999999999751
2,2013-07-28,63.0,9.5,47,54.0,2.0,0.0,0.0,9.5,9.8,2013,7,30,9.25,55.55555555555556,64.85714285714286,2.5714285714285716,52.57142857142857,57.857142857142854,1.7142857142857142,1.5714285714285714,0.057142857142856954,8.157142857142864,9.057142857142905,65.87301587301599,9.225714285714265,65.7,1.95,52.1,58.1,1.2,1.9,0.03999999999999957,7.909999999999998,8.70999999999999,62.222222222222264,9.213999999999752
1,2013-07-29,67.0,-7.0,55,59.0,0.0,2.0,0.0,2.0,7.0,2013,7,31,9.27,66.66666666666669,64.42857142857143,-0.7857142857142857,53.0,57.714285714285715,1.7142857142857142,1.1428571428571428,0.057142857142856954,8.057142857142864,9.500000000000048,68.25396825396838,9.235714285714264,65.8,2.05,52.5,58.2,1.2,2.0,0.03999999999999957,7.329999999999998,8.59999999999999,63.0555555555556,9.222999999999752
2,2013-07-29,67.0,13.5,53,59.0,0.0,2.0,0.0,2.3,7.7,2013,7,31,9.27,61.111111111111114,64.57142857142857,2.2857142857142856,51.857142857142854,57.142857142857146,1.7142857142857142,1.2857142857142858,0.0014285714285712395,7.300000000000006,9.385714285714334,64.6825396825398,9.244285714285692,65.7,1.95,53.0,58.4,1.2,1.9,0.03999999999999957,6.549999999999999,8.319999999999991,64.72222222222226,9.231999999999752
1,2013-07-30,66.0,-8.0,59,62.0,0.0,1.0,0.04,4.2,4.7,2013,7,31,9.29,80.55555555555556,64.0,-1.2142857142857142,52.0,57.142857142857146,1.7142857142857142,0.7142857142857143,0.005714285714285525,6.571428571428577,8.60000000000005,66.66666666666679,9.25571428571426,65.4,1.65,53.5,58.5,1.2,1.6,0.04399999999999957,6.56,8.279999999999992,66.94444444444449,9.240999999999751
2,2013-07-30,68.0,14.5,56,61.0,0.0,3.0,0.0,5.5,6.0,2013,7,31,9.29,66.66666666666667,65.14285714285714,2.857142857142857,52.714285714285715,57.857142857142854,1.0,1.1428571428571428,0.005714285714285525,6.071428571428577,7.942857142857192,65.4761904761906,9.264285714285688,65.2,1.45,53.9,58.6,1.2,1.4,0.04399999999999957,6.839999999999999,8.489999999999991,68.61111111111114,9.249999999999751
1,2013-07-31,69.0,-5.0,64,65.0,0.0,4.0,0.5,2.2,4.4,2013,7,31,9.31,86.1111111111111,66.0,0.7857142857142857,54.857142857142854,59.285714285714285,0.7142857142857143,1.7142857142857142,0.07714285714285696,4.914285714285721,6.957142857142906,69.04761904761916,9.275714285714258,65.5,1.75,54.2,58.8,1.2,1.7,0.05499999999999957,6.299999999999999,8.079999999999993,68.61111111111114,9.259999999999753
2,2013-07-31,70.0,16.5,63,65.0,0.0,5.0,0.18,2.5,4.2,2013,7,31,9.31,80.55555555555556,67.14285714285714,4.857142857142857,56.714285714285715,60.714285714285715,0.2857142857142857,2.4285714285714284,0.10285714285714266,4.028571428571436,6.257142857142907,71.03174603174615,9.284285714285687,65.5,1.75,54.7,59.1,1.2,1.7,0.07199999999999958,5.62,7.479999999999992,70.00000000000003,9.26999999999975
1,2013-08-01,71.0,-2.0,57,62.0,0.0,6.0,0.0,7.6,7.8,2013,8,31,9.34,61.1111111111111,68.28571428571429,3.2142857142857144,58.142857142857146,61.857142857142854,0.0,3.2857142857142856,0.10285714285714266,3.757142857142864,5.9714285714286195,71.82539682539695,9.29714285714283,66.6,2.95,55.3,59.7,0.7,2.3,0.07199999999999958,5.48,7.199999999999993,68.61111111111114,9.280999999999752
2,2013-08-01,72.0,18.5,54,62.0,0.0,7.0,0.0,6.2,7.1,2013,8,31,9.34,49.99999999999999,69.0,6.857142857142857,58.0,62.285714285714285,0.0,4.0,0.10285714285714266,4.357142857142864,5.985714285714335,69.44444444444456,9.307142857142832,67.5,3.85,55.8,60.4,0.5,3.0,0.07199999999999958,5.07,6.779999999999992,67.50000000000003,9.291999999999751
1,2013-08-02,73.0,0.0,63,67.0,0.0,8.0,0.63,4.5,8.2,2013,8,31,9.36,72.22222222222223,69.85714285714286,4.928571428571429,59.42857142857143,63.42857142857143,0.0,4.857142857142857,0.19285714285714267,4.671428571428579,6.057142857142905,71.03174603174615,9.319999999999975,68.6,5.05,57.1,61.6,0.2,3.8,0.13499999999999956,4.65,6.689999999999993,68.0555555555556,9.302999999999752
2,2013-08-02,76.0,22.5,62,66.0,0.0,11.0,0.41,2.7,7.7,2013,8,31,9.36,61.11111111111113,71.28571428571429,9.285714285714286,59.857142857142854,64.0,0.0,6.285714285714286,0.24571428571428552,4.457142857142865,6.485714285714333,68.25396825396838,9.329999999999975,69.9,6.35,58.6,62.8,0.0,4.9,0.17599999999999955,3.97,6.479999999999994,68.61111111111116,9.313999999999751
1,2013-08-03,73.0,0.0,55,62.0,0.0,8.0,0.0,5.8,6.8,2013,8,31,9.38,50.00000000000001,72.0,7.214285714285714,59.714285714285715,64.14285714285714,0.0,7.0,0.24571428571428552,4.500000000000008,6.600000000000047,65.87301587301599,9.342857142857119,70.5,7.05,58.6,63.1,0.0,5.5,0.17599999999999955,4.35,6.459999999999994,66.94444444444449,9.32499999999975
2,2013-08-03,73.0,19.5,54,62.0,0.0,8.0,0.0,6.9,8.4,2013,8,31,9.38,47.22222222222222,72.57142857142857,10.714285714285714,58.285714285714285,63.714285714285715,0.0,7.571428571428571,0.1742857142857141,5.171428571428579,7.171428571428619,60.31746031746044,9.352857142857118,71.1,7.65,58.7,63.4,0.0,6.1,0.17599999999999955,4.8100000000000005,6.529999999999994,65.55555555555559,9.335999999999752
1,2013-08-04,68.0,-5.0,56,61.0,0.0,3.0,0.0,5.9,7.8,2013,8,31,9.4,66.66666666666667,72.28571428571429,7.642857142857143,57.285714285714285,63.142857142857146,0.0,7.285714285714286,0.14857142857142838,5.657142857142865,7.685714285714332,58.333333333333464,9.365714285714262,71.3,7.95,58.4,63.3,0.0,6.3,0.17199999999999954,4.9799999999999995,6.839999999999994,64.1666666666667,9.346999999999753
2,2013-08-04,67.0,13.5,55,61.0,0.0,2.0,0.0,6.1,6.9,2013,8,31,9.4,66.66666666666669,71.71428571428571,9.857142857142858,57.0,63.0,0.0,6.714285714285714,0.14857142857142838,5.44285714285715,7.557142857142904,59.12698412698426,9.37428571428569,71.2,7.85,58.3,63.3,0.0,6.2,0.17199999999999954,5.04,6.929999999999994,64.16666666666671,9.357999999999754
1,2013-08-05,67.0,-6.0,59,62.0,0.0,2.0,0.07,6.8,7.6,2013,8,32,9.42,77.77777777777779,71.0,6.357142857142857,57.714285714285715,63.0,0.0,6.0,0.1585714285714284,5.528571428571435,7.628571428571475,63.09523809523823,9.385714285714261,71.0,7.75,57.8,63.0,0.0,6.0,0.12899999999999956,5.499999999999999,7.249999999999993,63.333333333333385,9.368999999999755
2,2013-08-05,70.0,16.5,56,61.0,0.0,5.0,0.02,7.1,7.9,2013,8,32,9.42,61.111111111111114,70.57142857142857,8.714285714285714,56.714285714285715,62.142857142857146,0.0,5.571428571428571,0.07142857142857126,5.900000000000007,7.585714285714332,61.50793650793664,9.39428571428569,71.0,7.75,57.1,62.6,0.0,6.0,0.11299999999999957,5.959999999999999,7.619999999999993,61.388888888888935,9.379999999999754
1,2013-08-06,75.0,2.0,68,70.0,0.0,10.0,0.04,7.2,8.0,2013,8,32,9.44,80.55555555555556,70.42857142857143,5.785714285714286,57.57142857142857,62.714285714285715,0.0,5.428571428571429,0.018571428571428406,6.54285714285715,7.628571428571474,64.28571428571442,9.405714285714263,71.4,8.15,58.2,63.4,0.0,6.4,0.11699999999999958,5.92,7.6399999999999935,63.333333333333385,9.389999999999754
2,2013-08-06,77.0,23.5,65,69.0,0.0,12.0,0.0,8.7,9.4,2013,8,32,9.44,66.66666666666666,71.0,9.142857142857142,59.0,63.714285714285715,0.0,6.0,0.018571428571428406,6.9571428571428635,8.000000000000046,66.66666666666679,9.414285714285691,71.9,8.65,59.3,64.1,0.0,6.9,0.11699999999999958,6.169999999999999,7.869999999999995,65.00000000000004,9.399999999999753
1,2013-08-07,78.0,5.0,68,71.0,0.0,13.0,0.0,4.0,9.9,2013,8,32,9.47,72.22222222222221,71.71428571428571,7.071428571428571,61.0,65.0,0.0,6.714285714285714,0.018571428571428406,6.54285714285715,8.21428571428576,70.23809523809535,9.427142857142835,72.4,9.15,59.8,64.5,0.0,7.4,0.05399999999999957,6.119999999999999,8.039999999999996,65.00000000000004,9.410999999999753
