nummosquitos,cool_7,heat_10,species_CULEX PIPIENS,weekofyear,dewpoint_10,species_CULEX RESTUANS,resultspeed,wnvpresencefreq,close_to_top_traps,wnvpresent
26,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.1,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.1,0
4,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.125,0
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,3.125,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.9,0
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,0.6699346405228758,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.125,0
4,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.4,0
1,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,3.4,0
12,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.125,0
6,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,3.125,0
4,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,3.125,0
3,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.4,0
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,3.4,0
3,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,0.6699346405228758,0
14,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,0.6699346405228758,0
1,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,0.6699346405228758,0
3,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0018148820326678765,3.125,1
1,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,3.125,0
8,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.125,0
2,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,3.125,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.9,0
17,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.3,0
6,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,1.3,0
7,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,1.3,0
10,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.3,0
1,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,1.3,0
2,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.8805555555555555,0
4,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.125,0
3,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.4419230769230769,0
2,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,1.8805555555555555,0
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,2.776923076923077,0
19,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.125,0
2,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,3.125,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.8805555555555555,0
2,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,1.8805555555555555,0
12,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.9,0
9,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,2.9,0
2,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,2.9,0
13,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,0.7472222222222222,0
17,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.9,0
4,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,2.9,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.9,0
13,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.8805555555555555,0
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,1.8805555555555555,0
2,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,1.8805555555555555,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.8805555555555555,0
10,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,0.7887286324786325,0
5,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,0.7887286324786325,0
1,5.571428571428571,0.0,1,37,58.3,0,9.2,0.0,0.7887286324786325,0
2,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.4419230769230769,0
6,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,1.4419230769230769,0
2,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,0.7887286324786325,0
2,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,0.7887286324786325,0
3,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,0.7887286324786325,0
2,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,1.8805555555555555,0
3,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.125,0
12,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.8805555555555555,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.1,0
5,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,3.125,0
24,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0018148820326678765,3.125,1
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,3.125,0
4,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.3,0
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,1.3,0
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,3.4,0
2,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.8805555555555555,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.8805555555555555,0
4,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,2.526923076923077,0
10,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.3,0
1,5.571428571428571,0.0,0,37,58.3,1,9.2,0.0,1.3,0
1,5.571428571428571,0.0,0,37,58.3,0,9.2,0.0,1.3,0
3,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.4,0
1,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,3.4,0
6,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.4,0
5,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.4,0
10,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.4,0
3,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.4,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.1,0
2,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.526923076923077,0
4,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,2.526923076923077,0
43,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.3,0
7,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.3,0
11,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
1,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.125,0
3,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.4,0
1,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,0.6699346405228758,0
12,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.1,0
2,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.9,0
1,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,2.9,0
1,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,0.6699346405228758,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
18,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.4,0
3,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.4,0
2,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,3.4,0
6,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
13,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.125,0
6,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,3.125,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
5,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.125,0
13,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.9,0
3,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.3,0
1,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.3,0
3,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,1.3,0
2,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.3,0
8,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.3,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.526923076923077,0
2,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
2,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.125,0
4,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.4419230769230769,0
7,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.8805555555555555,0
2,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,1.8805555555555555,0
5,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.776923076923077,0
36,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
9,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0018148820326678765,1.8805555555555555,1
36,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0018148820326678765,2.9,1
10,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,2.9,0
1,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,2.9,0
3,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.9,0
1,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,2.9,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.9,0
9,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.416923076923077,0
1,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,1.416923076923077,0
14,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.8805555555555555,0
4,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.8805555555555555,0
8,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,1.8805555555555555,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,0.7887286324786325,0
6,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,0.7887286324786325,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.4419230769230769,0
2,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,0.7887286324786325,0
1,0.2857142857142857,7.4,1,37,46.4,0,2.6,0.0,1.4419230769230769,0
3,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,0.7887286324786325,0
1,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,0.7887286324786325,0
4,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
2,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.3,0
7,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.3,0
10,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.8805555555555555,0
4,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.8805555555555555,0
1,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.125,0
4,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.125,0
1,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.125,0
1,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.3,0
3,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,3.4,0
2,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,3.4,0
7,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.8805555555555555,0
3,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.8805555555555555,0
13,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,2.526923076923077,0
9,0.2857142857142857,7.4,0,37,46.4,0,2.6,0.0,1.3,0
3,0.2857142857142857,7.4,0,37,46.4,1,2.6,0.0,1.3,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,3.4,0
9,0.0,4.5,0,38,50.6,0,4.1,0.0,3.4,0
5,0.0,4.5,0,38,50.6,1,4.1,0.0,3.4,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,3.4,0
13,0.0,4.5,0,38,50.6,0,4.1,0.0,2.1,0
6,0.0,4.5,0,38,50.6,1,4.1,0.0,2.1,0
3,0.0,4.5,0,38,50.6,0,4.1,0.0,2.526923076923077,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,2.526923076923077,0
27,0.0,4.5,0,38,50.6,0,4.1,0.0,1.3,0
6,0.0,4.5,0,38,50.6,1,4.1,0.0,1.3,0
1,0.0,4.5,0,38,50.6,0,4.1,0.0,3.125,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,2.526923076923077,0
3,0.0,4.5,0,38,50.6,0,4.1,0.0,3.4,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,3.4,0
4,0.0,4.5,0,38,50.6,0,4.1,0.0,0.6699346405228758,0
3,0.0,4.5,0,38,50.6,0,4.1,0.0,2.1,0
3,0.0,4.5,0,38,50.6,0,4.1,0.0,3.125,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,3.125,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,2.9,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,0.6699346405228758,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,0.6699346405228758,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,3.4,0
1,0.0,4.5,0,38,50.6,0,4.1,0.0,3.125,0
4,0.0,4.5,0,38,50.6,0,4.1,0.0,3.125,0
1,0.0,4.5,1,38,50.6,0,4.1,0.0,3.125,0
6,0.0,4.5,0,38,50.6,0,4.1,0.0,2.9,0
4,0.0,4.5,0,38,50.6,0,4.1,0.0,1.3,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,1.3,0
26,0.0,4.5,0,38,50.6,0,4.1,0.0,1.3,0
4,0.0,4.5,0,38,50.6,1,4.1,0.0,1.3,0
2,0.0,4.5,0,38,50.6,1,4.1,0.0,1.8805555555555555,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,3.125,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,3.125,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,1.4419230769230769,0
3,0.0,4.5,0,38,50.6,0,4.1,0.0,1.8805555555555555,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,1.8805555555555555,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,1.8805555555555555,0
53,0.0,4.5,0,38,50.6,0,4.1,0.0,2.9,0
12,0.0,4.5,0,38,50.6,1,4.1,0.0,2.9,0
4,0.0,4.5,0,38,50.6,0,4.1,0.0,0.7472222222222222,0
5,0.0,4.5,0,38,50.6,0,4.1,0.0,1.416923076923077,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,1.416923076923077,0
4,0.0,4.5,0,38,50.6,0,4.1,0.0,1.8805555555555555,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,1.4419230769230769,0
1,0.0,4.5,0,38,50.6,0,4.1,0.0,0.7887286324786325,0
2,0.0,4.5,0,38,50.6,1,4.1,0.0,0.7887286324786325,0
1,0.0,4.5,0,38,50.6,0,4.1,0.0,0.7887286324786325,0
3,0.0,4.5,0,38,50.6,0,4.1,0.0,1.8805555555555555,0
1,0.0,4.5,1,38,50.6,0,4.1,0.0,1.8805555555555555,0
1,0.0,4.5,0,38,50.6,0,4.1,0.0,1.8805555555555555,0
1,0.0,4.5,0,38,50.6,0,4.1,0.0,3.125,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,3.125,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,1.3,0
3,0.0,4.5,0,38,50.6,0,4.1,0.0,1.8805555555555555,0
7,0.0,4.5,0,38,50.6,1,4.1,0.0,1.8805555555555555,0
1,0.0,4.5,0,38,50.6,1,4.1,0.0,3.125,0
2,0.0,4.5,1,38,50.6,0,4.1,0.0,3.125,0
4,0.0,4.5,0,38,50.6,0,4.1,0.0,3.125,0
7,0.0,4.5,0,38,50.6,0,4.1,0.0,1.3,0
1,0.0,4.5,1,38,50.6,0,4.1,0.0,1.3,0
1,0.0,4.5,0,38,50.6,0,4.1,0.0,3.4,0
2,0.0,4.5,0,38,50.6,0,4.1,0.0,1.8805555555555555,0
9,0.0,4.5,0,38,50.6,0,4.1,0.0,1.3,0
1,0.0,4.5,1,38,50.6,0,4.1,0.0,1.3,0
3,0.0,7.9,0,39,49.9,0,15.4,0.0,3.4,0
1,0.0,7.9,0,39,49.9,1,15.4,0.0,3.4,0
4,0.0,7.9,0,39,49.9,0,15.4,0.0,2.1,0
11,0.0,7.9,0,39,49.9,0,15.4,0.0,1.3,0
2,0.0,7.9,0,39,49.9,1,15.4,0.0,1.3,0
1,0.0,7.9,1,39,49.9,0,15.4,0.0,1.3,0
2,0.0,7.9,0,39,49.9,1,15.4,0.0,2.1,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,3.4,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,3.125,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,3.4,0
6,0.0,7.9,0,39,49.9,0,15.4,0.0,3.125,0
1,0.0,7.9,1,39,49.9,0,15.4,0.0,3.125,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,1.4419230769230769,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,1.8805555555555555,0
3,0.0,7.9,0,39,49.9,0,15.4,0.0,3.125,0
1,0.0,7.9,0,39,49.9,1,15.4,0.0,1.8805555555555555,0
1,0.0,7.9,0,39,49.9,1,15.4,0.0,0.7472222222222222,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,2.9,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,1.416923076923077,0
1,0.0,7.9,0,39,49.9,1,15.4,0.0,1.8805555555555555,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,0.7887286324786325,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,0.7887286324786325,0
1,0.0,7.9,0,39,49.9,0,15.4,0.0,1.8805555555555555,0
3,0.0,7.9,0,39,49.9,0,15.4,0.0,3.125,0
1,0.0,7.9,0,39,49.9,1,15.4,0.0,3.125,0
1,0.0,7.9,0,39,49.9,1,15.4,0.0,1.8805555555555555,0
3,0.0,7.9,0,39,49.9,1,15.4,0.0,1.3,0
2,0.0,7.9,0,39,49.9,1,15.4,0.0,3.4,0
2,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,3.4,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,2.1,0
4,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,2.526923076923077,0
4,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,2.526923076923077,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.3,0
1,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,3.125,0
2,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,2.526923076923077,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,2.526923076923077,0
1,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,0.6699346405228758,0
9,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,0.6699346405228758,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,2.1,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,2.9,0
6,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,0.6699346405228758,0
2,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,3.4,0
10,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,3.125,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,0.6699346405228758,0
7,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,3.125,0
2,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,2.9,0
2,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,2.9,0
5,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.3,0
2,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,2.526923076923077,0
2,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,1.8805555555555555,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.8805555555555555,0
1,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,3.125,0
2,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,3.125,0
2,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.8805555555555555,0
3,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,3.125,0
1,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,1.8805555555555555,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.8805555555555555,0
1,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,0.7472222222222222,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.416923076923077,0
2,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,1.8805555555555555,0
1,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,1.4419230769230769,0
4,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.4419230769230769,0
4,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,0.7887286324786325,0
5,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,0.7887286324786325,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.4419230769230769,0
4,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.8805555555555555,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.3,0
17,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,1.8805555555555555,0
4,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,1.8805555555555555,0
3,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,2.1,0
8,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,3.125,0
4,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,3.125,0
2,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,3.125,0
1,0.14285714285714285,4.8,0,23,45.4,1,8.8,0.0,3.125,0
1,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,1.3,0
1,0.14285714285714285,4.8,0,23,45.4,0,8.8,0.0,1.8805555555555555,0
1,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,3.4,0
8,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,3.4,0
1,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,2.1,0
6,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,2.1,0
4,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,2.526923076923077,0
63,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,2.526923076923077,0
1,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,2.526923076923077,0
3,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,2.526923076923077,0
13,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.3,0
7,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,2.526923076923077,0
13,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,3.4,0
7,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,0.6699346405228758,0
23,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,0.6699346405228758,0
3,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,2.1,0
3,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,2.1,0
9,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,3.125,0
1,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,2.9,0
19,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,0.6699346405228758,0
40,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,0.6699346405228758,0
3,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,3.125,0
1,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,3.4,0
1,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,3.125,0
2,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,0.6699346405228758,0
8,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,3.125,0
2,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,3.125,0
13,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,3.125,0
12,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,2.9,0
36,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,2.9,0
3,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.3,0
4,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.3,0
5,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.3,0
5,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.3,0
5,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.8805555555555555,0
13,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.8805555555555555,0
14,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.4419230769230769,0
8,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,3.125,0
6,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.8805555555555555,0
12,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,2.9,0
12,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,0.7472222222222222,0
6,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,0.7472222222222222,0
8,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,2.9,0
10,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,2.9,0
21,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.416923076923077,0
44,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.416923076923077,0
1,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.8805555555555555,0
13,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.8805555555555555,0
2,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.4419230769230769,0
14,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.4419230769230769,0
4,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,0.7887286324786325,0
4,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,0.7887286324786325,0
1,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,0.7887286324786325,0
4,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,0.7887286324786325,0
25,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.8805555555555555,0
20,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.8805555555555555,0
2,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,0.7887286324786325,0
1,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,0.7887286324786325,0
4,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,3.125,0
3,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,3.125,0
8,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.3,0
20,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,1.8805555555555555,0
17,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,1.8805555555555555,0
14,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,2.1,0
2,4.857142857142857,0.0,0,24,58.3,0,6.0,0.0,3.125,0
14,4.857142857142857,0.0,0,24,58.3,1,6.0,0.0,3.125,0
